Invoice_ID,Product_Category,List_Price,Discount_Percent,Discount_Amount,Quantity,Net_Revenue,COGS,Gross_Margin,Gross_Margin_Percent,Customer_Segment,Sales_Channel,Invoice_Date,Discount_Tier
INV110634,Home & Kitchen,3393.59,8.0,271.49,1,3122.1,2086.09,1036.01,33.18,Retail,Marketplace,2025-12-19,Low
INV110635,Footwear,1806.04,13.4,726.03,3,4692.09,3408.16,1283.93,27.36,Retail,Direct Website,2025-09-14,Medium
INV110636,Home & Kitchen,5283.87,0.0,0.0,3,15851.61,9722.2,6129.41,38.67,Retail,Direct Website,2025-05-15,No Discount
INV110637,Grocery,301.59,0.0,0.0,2,603.18,288.56,314.62,52.16,Retail,Marketplace,2025-07-07,No Discount
INV110638,Grocery,802.8,0.0,0.0,5,4014.0,2254.87,1759.13,43.82,Retail,In-Store,2025-09-22,No Discount
INV110639,Apparel,1132.4,3.3,149.48,4,4380.12,3172.43,1207.69,27.57,Retail,Marketplace,2025-12-07,Low
INV110640,Beauty,293.3,1.0,11.73,4,1161.47,681.19,480.28,41.35,Retail,Direct Website,2025-12-02,Low
INV110641,Footwear,4199.78,15.3,3212.83,5,17786.07,14091.21,3694.86,20.77,Retail,In-Store,2025-01-19,Medium
INV110642,Home & Kitchen,2572.1,0.0,0.0,43,110600.3,60010.64,50589.66,45.74,Wholesale,Marketplace,2025-05-04,No Discount
INV110643,Footwear,2806.22,21.4,1201.06,2,4411.38,2819.98,1591.4,36.07,Retail,Marketplace,2025-03-10,High
INV110644,Apparel,3610.53,5.2,563.24,3,10268.35,7595.68,2672.67,26.03,Retail,Direct Website,2025-08-13,Low
INV110645,Electronics,15032.4,1.4,631.36,3,44465.84,24248.68,20217.16,45.47,Retail,Marketplace,2025-03-13,Low
INV110646,Footwear,840.43,29.0,243.72,1,596.71,594.52,2.19,0.37,Retail,Direct Website,2025-11-05,High
INV110647,Grocery,908.16,13.7,497.67,4,3134.97,2308.53,826.44,26.36,Retail,Direct Website,2025-05-07,Medium
INV110648,Footwear,532.6,15.3,244.46,3,1353.34,898.07,455.27,33.64,Retail,Marketplace,2025-09-20,Medium
INV110649,Grocery,163.17,6.1,49.77,5,766.08,495.83,270.25,35.28,Retail,Direct Website,2025-11-11,Low
INV110650,Footwear,4528.46,3.8,860.41,5,21781.89,14351.58,7430.31,34.11,Corporate,In-Store,2025-08-02,Low
INV110651,Grocery,367.76,3.5,51.49,4,1419.55,892.31,527.24,37.14,Retail,Marketplace,2025-02-05,Low
INV110652,Grocery,702.81,9.5,333.83,5,3180.22,2055.17,1125.05,35.38,Retail,Direct Website,2025-09-26,Low
INV110653,Beauty,260.96,29.0,151.36,2,370.56,340.0,30.56,8.25,Retail,Marketplace,2025-10-02,High
INV110654,Home & Kitchen,5715.35,17.9,10230.48,10,46923.02,35279.23,11643.79,24.81,Wholesale,Marketplace,2025-04-17,Medium
INV110655,Footwear,1480.21,40.3,1789.57,3,2651.06,2505.54,145.52,5.49,Retail,Direct Website,2025-08-04,Very High
INV110656,Home & Kitchen,3481.04,17.0,2367.11,4,11557.05,6132.0,5425.05,46.94,Retail,Direct Website,2025-07-04,Medium
INV110657,Beauty,1746.38,16.0,838.26,3,4400.88,3119.61,1281.27,29.11,Retail,Marketplace,2025-05-07,Medium
INV110658,Home & Kitchen,1135.38,15.5,879.92,5,4796.98,3598.92,1198.06,24.98,Retail,Marketplace,2025-01-26,Medium
INV110659,Beauty,1151.25,23.4,1077.57,4,3527.43,2721.83,805.6,22.84,Retail,Direct Website,2025-02-16,High
INV110660,Home & Kitchen,5243.38,7.2,755.05,2,9731.71,5957.89,3773.82,38.78,Retail,Marketplace,2025-01-15,Low
INV110661,Electronics,20871.81,12.9,13462.32,5,90896.73,76145.22,14751.51,16.23,Retail,Marketplace,2025-02-13,Medium
INV110662,Footwear,2003.98,25.2,1515.01,3,4496.93,3177.47,1319.46,29.34,Retail,Marketplace,2025-08-26,High
INV110663,Home & Kitchen,5308.06,5.8,307.87,1,5000.19,3413.62,1586.57,31.73,Retail,Direct Website,2025-11-21,Low
INV110664,Beauty,1327.97,0.0,0.0,4,5311.88,3540.69,1771.19,33.34,Retail,Marketplace,2025-06-28,No Discount
INV110665,Electronics,17553.68,3.4,1193.65,2,33913.71,23752.03,10161.68,29.96,Retail,Direct Website,2025-07-03,Low
INV110666,Electronics,5440.74,9.6,2089.24,4,19673.72,13288.65,6385.07,32.45,Retail,In-Store,2025-03-23,Low
INV110667,Apparel,1970.84,0.0,0.0,1,1970.84,1230.98,739.86,37.54,Retail,Marketplace,2025-05-13,No Discount
INV110668,Grocery,505.42,23.9,241.59,2,769.25,606.09,163.16,21.21,Retail,In-Store,2025-07-13,High
INV110669,Electronics,14743.56,0.0,0.0,2,29487.12,15426.05,14061.07,47.69,Retail,Marketplace,2025-01-19,No Discount
INV110670,Footwear,1730.82,27.1,938.1,2,2523.54,1885.64,637.9,25.28,Retail,Direct Website,2025-03-04,High
INV110671,Apparel,2565.74,19.5,2501.6,5,10327.1,7992.06,2335.04,22.61,Retail,Marketplace,2025-03-25,Medium
INV110672,Apparel,3511.58,6.4,898.96,4,13147.36,8566.67,4580.69,34.84,Retail,Direct Website,2025-03-19,Low
INV110673,Apparel,809.98,35.7,289.16,1,520.82,405.06,115.76,22.23,Retail,Direct Website,2025-02-21,Very High
INV110674,Electronics,20298.44,12.7,2577.9,1,17720.54,11590.88,6129.66,34.59,Retail,In-Store,2025-12-12,Medium
INV110675,Grocery,891.77,26.0,463.72,2,1319.82,1015.04,304.78,23.09,Retail,Direct Website,2025-04-19,High
INV110676,Footwear,1414.39,23.7,1340.84,4,4316.72,3761.64,555.08,12.86,Retail,In-Store,2025-11-18,High
INV110677,Beauty,376.64,0.0,0.0,2,753.28,436.15,317.13,42.1,Retail,Marketplace,2025-01-05,No Discount
INV110678,Apparel,950.84,11.3,322.33,3,2530.19,1980.01,550.18,21.74,Retail,Marketplace,2025-03-08,Medium
INV110679,Apparel,1126.27,11.6,391.94,3,2986.87,1665.48,1321.39,44.24,Retail,Marketplace,2025-04-22,Medium
INV110680,Home & Kitchen,752.53,9.6,72.24,1,680.29,352.99,327.3,48.11,Retail,Marketplace,2025-01-25,Low
INV110681,Footwear,1700.49,3.3,168.35,3,4933.12,2371.4,2561.72,51.93,Retail,Direct Website,2025-03-25,Low
INV110682,Apparel,3664.02,5.4,593.57,3,10398.49,6271.79,4126.7,39.69,Corporate,Direct Website,2025-08-13,Low
INV110683,Grocery,1493.46,2.5,186.68,5,7280.62,4338.05,2942.57,40.42,Retail,Direct Website,2025-11-13,Low
INV110684,Home & Kitchen,2751.67,19.2,528.32,1,2223.35,1372.46,850.89,38.27,Retail,Direct Website,2025-12-13,Medium
INV110685,Apparel,521.64,18.0,375.58,4,1710.98,1369.58,341.4,19.95,Retail,Marketplace,2025-07-26,Medium
INV110686,Home & Kitchen,713.51,0.0,0.0,2,1427.02,852.81,574.21,40.24,Retail,Marketplace,2025-12-11,No Discount
INV110687,Electronics,20645.75,28.0,5780.81,1,14864.94,11929.36,2935.58,19.75,Retail,Marketplace,2025-05-05,High
INV110688,Grocery,164.96,0.0,0.0,2,329.92,178.18,151.74,45.99,Retail,Direct Website,2025-02-27,No Discount
INV110689,Apparel,3916.3,1.9,372.05,5,19209.45,13152.16,6057.29,31.53,Retail,Direct Website,2025-04-02,Low
INV110690,Grocery,682.97,0.0,0.0,1,682.97,396.04,286.93,42.01,Retail,In-Store,2025-07-17,No Discount
INV110691,Electronics,23644.91,4.2,42702.71,43,974028.42,556239.92,417788.5,42.89,Wholesale,Marketplace,2025-06-16,Low
INV110692,Footwear,4117.02,1.8,518.74,7,28300.4,15456.71,12843.69,45.38,Wholesale,Marketplace,2025-06-04,Low
INV110693,Apparel,992.7,42.9,14479.52,34,19272.28,16224.95,3047.33,15.81,Wholesale,Direct Website,2025-07-27,Very High
INV110694,Footwear,4405.7,3.6,475.82,3,12741.28,7489.4,5251.88,41.22,Retail,Marketplace,2025-01-19,Low
INV110695,Grocery,729.41,2.6,18.96,1,710.45,362.11,348.34,49.03,Retail,Direct Website,2025-11-16,Low
INV110696,Footwear,828.56,13.0,430.85,4,2883.39,1864.71,1018.68,35.33,Retail,Direct Website,2025-10-26,Medium
INV110697,Home & Kitchen,2763.0,14.1,1947.91,5,11867.09,9738.18,2128.91,17.94,Retail,Marketplace,2025-11-24,Medium
INV110698,Grocery,1048.86,0.0,0.0,2,2097.72,1125.28,972.44,46.36,Retail,Marketplace,2025-04-19,No Discount
INV110699,Home & Kitchen,5716.65,22.7,3893.04,3,13256.91,9811.29,3445.62,25.99,Retail,Marketplace,2025-12-16,High
INV110700,Apparel,1696.01,3.0,152.64,3,4935.39,2507.23,2428.16,49.2,Retail,Marketplace,2025-05-08,Low
INV110701,Home & Kitchen,5124.56,3.9,999.29,5,24623.51,14849.32,9774.19,39.69,Retail,Direct Website,2025-04-22,Low
INV110702,Electronics,3411.23,27.4,37387.08,40,99062.12,78449.23,20612.89,20.81,Wholesale,Marketplace,2025-04-28,High
INV110703,Footwear,2762.49,7.2,795.6,4,10254.36,8495.71,1758.65,17.15,Retail,Direct Website,2025-12-05,Low
INV110704,Electronics,10188.94,12.1,3698.59,3,26868.23,19924.24,6943.99,25.84,Retail,Direct Website,2025-05-05,Medium
INV110705,Beauty,1772.5,31.9,1696.28,3,3621.22,3195.29,425.93,11.76,Retail,Marketplace,2025-05-11,Very High
INV110706,Beauty,2344.46,5.6,262.58,2,4426.34,3046.94,1379.4,31.16,Retail,Direct Website,2025-07-24,Low
INV110707,Beauty,1045.42,21.5,224.77,1,820.65,678.74,141.91,17.29,Corporate,In-Store,2025-10-07,High
INV110708,Grocery,541.78,13.5,73.14,1,468.64,322.43,146.21,31.2,Retail,Direct Website,2025-02-03,Medium
INV110709,Electronics,23212.76,9.4,10910.0,5,105153.8,64903.36,40250.44,38.28,Retail,Direct Website,2025-06-22,Low
INV110710,Beauty,2056.85,16.5,6448.22,19,32631.93,20173.32,12458.61,38.18,Wholesale,In-Store,2025-12-01,Medium
INV110711,Apparel,3862.53,4.4,339.9,2,7385.16,4408.08,2977.08,40.31,Retail,Direct Website,2025-11-23,Low
INV110712,Footwear,5300.63,7.6,8459.81,21,102853.42,57956.77,44896.65,43.65,Wholesale,Direct Website,2025-01-07,Low
INV110713,Grocery,638.24,8.6,164.67,3,1750.05,1219.88,530.17,30.29,Retail,Direct Website,2025-02-19,Low
INV110714,Footwear,4987.64,10.0,2493.82,5,22444.38,13572.16,8872.22,39.53,Retail,Marketplace,2025-03-25,Low
INV110715,Electronics,5154.05,11.1,2860.5,5,22909.75,15348.03,7561.72,33.01,Retail,Marketplace,2025-06-12,Medium
INV110716,Apparel,2456.4,10.0,245.64,1,2210.76,1357.75,853.01,38.58,Retail,Direct Website,2025-03-03,Low
INV110717,Apparel,3845.21,12.6,15503.89,32,107542.83,77687.77,29855.06,27.76,Wholesale,In-Store,2025-04-22,Medium
INV110718,Electronics,24776.37,2.0,1982.11,4,97123.37,49597.98,47525.39,48.93,Retail,In-Store,2025-01-16,Low
INV110719,Apparel,2321.61,7.0,650.05,4,8636.39,4945.01,3691.38,42.74,Retail,In-Store,2025-08-25,Low
INV110720,Grocery,361.59,28.5,309.16,3,775.61,718.92,56.69,7.31,Retail,Direct Website,2025-01-16,High
INV110721,Apparel,1499.25,2.9,173.91,4,5823.09,3320.79,2502.3,42.97,Retail,Direct Website,2025-01-09,Low
INV110722,Home & Kitchen,3921.47,2.7,3599.91,34,129730.07,60303.47,69426.6,53.52,Wholesale,In-Store,2025-07-21,Low
INV110723,Footwear,2653.89,2.8,371.54,5,12897.91,7116.94,5780.97,44.82,Retail,Marketplace,2025-09-12,Low
INV110724,Grocery,550.71,4.7,77.65,3,1574.48,1049.57,524.91,33.34,Retail,Marketplace,2025-02-12,Low
INV110725,Home & Kitchen,2233.8,0.0,0.0,2,4467.6,2165.49,2302.11,51.53,Retail,Direct Website,2025-12-28,No Discount
INV110726,Home & Kitchen,4553.83,3.6,491.81,3,13169.68,9222.22,3947.46,29.97,Retail,Marketplace,2025-02-20,Low
INV110727,Home & Kitchen,1163.96,13.6,791.49,5,5028.31,3337.54,1690.77,33.63,Retail,Marketplace,2025-09-14,Medium
INV110728,Electronics,12735.31,13.3,35569.72,21,231871.79,138803.63,93068.16,40.14,Wholesale,Direct Website,2025-12-08,Medium
INV110729,Beauty,2024.76,13.6,550.73,2,3498.79,2027.46,1471.33,42.05,Retail,Direct Website,2025-10-09,Medium
INV110730,Home & Kitchen,4138.61,37.8,59446.99,38,97820.19,88228.7,9591.49,9.81,Wholesale,Marketplace,2025-01-23,Very High
INV110731,Footwear,3999.38,1.2,239.96,5,19756.94,11416.21,8340.73,42.22,Retail,Marketplace,2025-01-07,Low
INV110732,Grocery,205.83,11.4,70.39,3,547.1,319.37,227.73,41.62,Retail,Marketplace,2025-05-18,Medium
INV110733,Beauty,2047.42,37.6,21555.24,28,35772.52,29347.34,6425.18,17.96,Wholesale,Direct Website,2025-07-04,Very High
INV110734,Home & Kitchen,967.66,6.8,197.4,3,2705.58,1281.63,1423.95,52.63,Retail,Direct Website,2025-04-06,Low
INV110735,Apparel,894.33,26.1,466.84,2,1321.82,904.38,417.44,31.58,Retail,Direct Website,2025-11-02,High
INV110736,Grocery,263.5,9.1,1007.1,42,10059.9,6944.3,3115.6,30.97,Wholesale,Direct Website,2025-08-02,Low
INV110737,Home & Kitchen,4394.52,23.9,12603.48,12,40130.76,29499.16,10631.6,26.49,Wholesale,Marketplace,2025-05-20,High
INV110738,Apparel,706.74,0.0,0.0,3,2120.22,971.39,1148.83,54.18,Retail,Marketplace,2025-02-12,No Discount
INV110739,Apparel,1836.81,29.0,2130.7,4,5216.54,3717.61,1498.93,28.73,Retail,Direct Website,2025-11-24,High
INV110740,Electronics,12486.13,0.0,0.0,4,49944.52,32313.93,17630.59,35.3,Retail,Direct Website,2025-04-02,No Discount
INV110741,Grocery,1447.14,12.6,182.34,1,1264.8,626.91,637.89,50.43,Retail,Direct Website,2025-07-14,Medium
INV110742,Apparel,2475.3,1.7,210.4,5,12166.1,8312.21,3853.89,31.68,Retail,Direct Website,2025-06-28,Low
INV110743,Beauty,577.69,15.4,266.89,3,1466.18,1110.21,355.97,24.28,Corporate,Marketplace,2025-02-26,Medium
INV110744,Home & Kitchen,5487.32,0.0,0.0,2,10974.64,7013.46,3961.18,36.09,Retail,Direct Website,2025-04-28,No Discount
INV110745,Beauty,377.44,14.0,264.21,5,1622.99,1090.38,532.61,32.82,Retail,Marketplace,2025-03-09,Medium
INV110746,Footwear,1669.68,36.2,1813.27,3,3195.77,3024.91,170.86,5.35,Retail,Marketplace,2025-08-17,Very High
INV110747,Footwear,1426.66,9.0,128.4,1,1298.26,925.48,372.78,28.71,Retail,Marketplace,2025-04-06,Low
INV110748,Home & Kitchen,4381.26,24.1,5279.42,5,16626.88,13827.36,2799.52,16.84,Retail,Marketplace,2025-05-21,High
INV110749,Electronics,17114.03,26.3,18003.96,4,50452.16,42872.65,7579.51,15.02,Retail,Marketplace,2025-07-24,High
INV110750,Home & Kitchen,4938.44,0.0,0.0,2,9876.88,5474.67,4402.21,44.57,Retail,Marketplace,2025-07-23,No Discount
INV110751,Beauty,341.7,5.3,90.55,5,1617.95,992.83,625.12,38.64,Retail,In-Store,2025-08-13,Low
INV110752,Beauty,1024.17,0.0,0.0,21,21507.57,13813.56,7694.01,35.77,Wholesale,Marketplace,2025-07-06,No Discount
INV110753,Beauty,2490.35,14.8,1105.72,3,6365.33,5035.3,1330.03,20.89,Retail,Marketplace,2025-02-07,Medium
INV110754,Electronics,11910.61,2.0,476.42,2,23344.8,13895.14,9449.66,40.48,Retail,Marketplace,2025-01-25,Low
INV110755,Beauty,2157.07,0.0,0.0,4,8628.28,4841.66,3786.62,43.89,Retail,Direct Website,2025-03-11,No Discount
INV110756,Apparel,3111.06,6.3,979.98,5,14575.32,8056.86,6518.46,44.72,Retail,Marketplace,2025-05-24,Low
INV110757,Grocery,285.97,0.0,0.0,5,1429.85,745.26,684.59,47.88,Retail,Direct Website,2025-02-22,No Discount
INV110758,Apparel,2057.45,27.0,1111.02,2,3003.88,2271.92,731.96,24.37,Corporate,Direct Website,2025-09-28,High
INV110759,Grocery,632.27,5.6,106.22,3,1790.59,916.95,873.64,48.79,Corporate,Direct Website,2025-06-01,Low
INV110760,Electronics,9357.1,39.7,182023.67,49,276474.23,230839.66,45634.57,16.51,Wholesale,In-Store,2025-05-25,Very High
INV110761,Home & Kitchen,5388.49,9.6,1034.59,2,9742.39,8125.07,1617.32,16.6,Retail,Direct Website,2025-02-05,Low
INV110762,Grocery,383.66,19.0,364.48,5,1553.82,859.42,694.4,44.69,Retail,In-Store,2025-02-06,Medium
INV110763,Apparel,3294.81,25.3,4167.93,5,12306.12,9135.8,3170.32,25.76,Wholesale,Marketplace,2025-02-13,High
INV110764,Grocery,1025.5,9.5,97.42,1,928.08,640.88,287.2,30.95,Retail,Marketplace,2025-04-18,Low
INV110765,Beauty,2859.17,14.3,1635.45,4,9801.23,7173.29,2627.94,26.81,Retail,Direct Website,2025-09-07,Medium
INV110766,Beauty,1382.05,8.2,226.66,2,2537.44,1796.89,740.55,29.18,Retail,In-Store,2025-08-04,Low
INV110767,Home & Kitchen,3578.49,3.9,6698.93,48,165068.59,87631.7,77436.89,46.91,Wholesale,In-Store,2025-02-22,Low
INV110768,Home & Kitchen,5578.87,21.6,1205.04,1,4373.83,2989.1,1384.73,31.66,Retail,Marketplace,2025-07-14,High
INV110769,Beauty,876.8,4.8,42.09,1,834.71,432.31,402.4,48.21,Retail,Direct Website,2025-05-07,Low
INV110770,Home & Kitchen,5785.43,0.0,0.0,4,23141.72,16280.53,6861.19,29.65,Retail,Marketplace,2025-07-03,No Discount
INV110771,Grocery,582.76,0.0,0.0,29,16900.04,7605.02,9295.02,55.0,Wholesale,Marketplace,2025-05-12,No Discount
INV110772,Home & Kitchen,969.06,0.0,0.0,3,2907.18,1646.61,1260.57,43.36,Retail,Direct Website,2025-05-03,No Discount
INV110773,Apparel,2166.99,7.6,164.69,1,2002.3,1372.96,629.34,31.43,Retail,Direct Website,2025-09-20,Low
INV110774,Apparel,1897.14,17.6,1669.48,5,7816.22,5815.26,2000.96,25.6,Retail,Direct Website,2025-10-28,Medium
INV110775,Electronics,5205.16,39.9,10384.29,5,15641.51,15069.99,571.52,3.65,Retail,Direct Website,2025-07-15,Very High
INV110776,Apparel,3934.78,14.0,550.87,1,3383.91,2347.17,1036.74,30.64,Retail,Direct Website,2025-05-14,Medium
INV110777,Grocery,359.04,0.0,0.0,10,3590.4,2316.24,1274.16,35.49,Wholesale,Direct Website,2025-03-23,No Discount
INV110778,Grocery,1010.3,37.9,1531.61,4,2509.59,2331.86,177.73,7.08,Retail,Marketplace,2025-07-17,Very High
INV110779,Apparel,3268.88,0.0,0.0,1,3268.88,2066.69,1202.19,36.78,Retail,Direct Website,2025-05-25,No Discount
INV110780,Footwear,4746.28,17.2,4081.8,5,19649.6,12820.17,6829.43,34.76,Corporate,Marketplace,2025-05-23,Medium
INV110781,Home & Kitchen,3371.77,16.9,1139.66,2,5603.88,3650.92,1952.96,34.85,Retail,Direct Website,2025-06-10,Medium
INV110782,Footwear,3014.84,0.0,0.0,4,12059.36,7562.17,4497.19,37.29,Corporate,Direct Website,2025-10-05,No Discount
INV110783,Grocery,1041.39,0.0,0.0,4,4165.56,2033.13,2132.43,51.19,Retail,Marketplace,2025-04-23,No Discount
INV110784,Grocery,667.98,18.5,370.73,3,1633.21,1271.69,361.52,22.14,Corporate,Direct Website,2025-02-12,Medium
INV110785,Electronics,23831.64,27.1,290626.85,45,781796.95,629833.33,151963.62,19.44,Wholesale,Marketplace,2025-04-13,High
INV110786,Apparel,2441.27,0.0,0.0,1,2441.27,1315.94,1125.33,46.1,Retail,Direct Website,2025-08-18,No Discount
INV110787,Electronics,15297.75,4.1,1254.42,2,29341.08,17181.19,12159.89,41.44,Retail,In-Store,2025-11-14,Low
INV110788,Grocery,1257.33,0.0,0.0,4,5029.32,2980.51,2048.81,40.74,Retail,Direct Website,2025-04-26,No Discount
INV110789,Home & Kitchen,1619.58,25.5,9911.83,24,28958.09,22438.72,6519.37,22.51,Wholesale,Direct Website,2025-01-22,High
INV110790,Grocery,408.34,13.0,265.42,5,1776.28,1602.63,173.65,9.78,Retail,Marketplace,2025-12-25,Medium
INV110791,Apparel,3296.91,25.5,1681.42,2,4912.4,3690.98,1221.42,24.86,Retail,Direct Website,2025-08-23,High
INV110792,Grocery,225.75,2.1,9.48,2,442.02,308.06,133.96,30.31,Retail,Direct Website,2025-03-17,Low
INV110793,Electronics,7106.97,0.0,0.0,5,35534.85,22978.43,12556.42,35.34,Retail,Direct Website,2025-01-15,No Discount
INV110794,Electronics,22494.42,8.0,3599.11,2,41389.73,28742.22,12647.51,30.56,Retail,Direct Website,2025-10-17,Low
INV110795,Home & Kitchen,3313.99,28.8,2863.29,3,7078.68,5323.12,1755.56,24.8,Corporate,Direct Website,2025-10-09,High
INV110796,Home & Kitchen,2224.21,17.6,1565.84,4,7331.0,5757.6,1573.4,21.46,Retail,Marketplace,2025-04-16,Medium
INV110797,Home & Kitchen,1084.99,9.6,520.8,5,4904.15,3735.61,1168.54,23.83,Retail,Direct Website,2025-08-22,Low
INV110798,Grocery,328.23,23.8,156.24,2,500.22,339.67,160.55,32.1,Retail,Direct Website,2025-11-06,High
INV110799,Electronics,10796.4,12.7,5484.57,4,37701.03,27406.68,10294.35,27.31,Retail,Direct Website,2025-05-08,Medium
INV110800,Home & Kitchen,4998.71,2.8,139.96,1,4858.75,3227.32,1631.43,33.58,Retail,Direct Website,2025-06-12,Low
INV110801,Grocery,732.23,18.7,547.71,4,2381.21,1979.46,401.75,16.87,Corporate,Marketplace,2025-04-05,Medium
INV110802,Electronics,19154.42,3.7,708.71,1,18445.71,12119.07,6326.64,34.3,Retail,Direct Website,2025-05-15,Low
INV110803,Footwear,3394.88,13.3,451.52,1,2943.36,2103.51,839.85,28.53,Retail,In-Store,2025-09-24,Medium
INV110804,Footwear,1299.45,9.6,374.24,3,3524.11,1983.06,1541.05,43.73,Retail,Marketplace,2025-10-12,Low
INV110805,Electronics,24893.09,0.0,0.0,39,970830.51,521530.96,449299.55,46.28,Wholesale,Direct Website,2025-05-24,No Discount
INV110806,Apparel,547.36,24.4,534.22,4,1655.22,1616.96,38.26,2.31,Corporate,Marketplace,2025-01-24,High
INV110807,Home & Kitchen,796.6,14.0,892.19,8,5480.61,3891.77,1588.84,28.99,Wholesale,Direct Website,2025-05-25,Medium
INV110808,Grocery,675.88,18.9,1660.64,13,7125.8,5158.06,1967.74,27.61,Wholesale,In-Store,2025-04-04,Medium
INV110809,Beauty,2583.76,9.1,470.24,2,4697.28,3221.06,1476.22,31.43,Retail,In-Store,2025-10-23,Low
INV110810,Beauty,1548.53,1.2,37.16,2,3059.9,1636.06,1423.84,46.53,Retail,Direct Website,2025-05-16,Low
INV110811,Grocery,517.91,12.1,125.33,2,910.49,550.33,360.16,39.56,Retail,Marketplace,2025-04-13,Medium
INV110812,Electronics,8947.9,8.2,2934.91,4,32856.69,21112.96,11743.73,35.74,Retail,Marketplace,2025-01-27,Low
INV110813,Grocery,634.31,11.1,2605.11,37,20864.36,16744.91,4119.45,19.74,Wholesale,Marketplace,2025-02-24,Medium
INV110814,Grocery,700.27,0.0,0.0,3,2100.81,976.72,1124.09,53.51,Retail,Direct Website,2025-02-17,No Discount
INV110815,Beauty,836.13,11.5,288.46,3,2219.93,1710.83,509.1,22.93,Retail,Marketplace,2025-12-06,Medium
INV110816,Footwear,875.28,44.7,782.5,2,968.06,904.76,63.3,6.54,Retail,Marketplace,2025-01-08,Very High
INV110817,Grocery,1009.35,37.8,1144.6,3,1883.45,1913.96,-30.51,-1.62,Retail,Direct Website,2025-02-06,Very High
INV110818,Apparel,1226.47,3.4,166.8,4,4739.08,2571.23,2167.85,45.74,Corporate,Marketplace,2025-08-28,Low
INV110819,Home & Kitchen,2761.93,0.0,0.0,4,11047.72,7998.96,3048.76,27.6,Retail,Direct Website,2025-10-19,No Discount
INV110820,Home & Kitchen,3250.98,6.3,819.25,4,12184.67,6886.97,5297.7,43.48,Retail,Marketplace,2025-11-19,Low
INV110821,Electronics,24366.15,22.7,16593.35,3,56505.1,39141.11,17363.99,30.73,Corporate,Direct Website,2025-05-11,High
INV110822,Footwear,5945.76,37.3,2217.77,1,3727.99,3020.0,707.99,18.99,Retail,Direct Website,2025-03-20,Very High
INV110823,Electronics,7574.48,39.6,95983.81,32,146399.55,123884.88,22514.67,15.38,Wholesale,Direct Website,2025-09-10,Very High
INV110824,Grocery,565.04,0.0,0.0,16,9040.64,5288.42,3752.22,41.5,Wholesale,Marketplace,2025-03-18,No Discount
INV110825,Home & Kitchen,4331.34,19.7,1706.55,2,6956.13,5219.93,1736.2,24.96,Retail,In-Store,2025-01-12,Medium
INV110826,Electronics,12224.31,22.3,5452.04,2,18996.58,13778.59,5217.99,27.47,Corporate,Marketplace,2025-05-28,High
INV110827,Footwear,4169.32,2.2,183.45,2,8155.19,4006.69,4148.5,50.87,Retail,Marketplace,2025-03-22,Low
INV110828,Footwear,1846.95,29.3,1623.47,3,3917.38,2994.43,922.95,23.56,Retail,In-Store,2025-06-25,High
INV110829,Beauty,1907.56,21.7,1241.82,3,4480.86,2841.82,1639.04,36.58,Corporate,Marketplace,2025-02-24,High
INV110830,Apparel,1752.67,29.1,510.03,1,1242.64,927.92,314.72,25.33,Retail,In-Store,2025-07-25,High
INV110831,Electronics,8071.45,0.0,0.0,4,32285.8,21533.19,10752.61,33.3,Retail,Direct Website,2025-08-26,No Discount
INV110832,Home & Kitchen,5394.26,9.9,13350.79,25,121505.71,90018.92,31486.79,25.91,Wholesale,Direct Website,2025-12-22,Low
